lat,lon,mag
41.768,-108.589,3.4
49.3209,-66.7952,3.1
34.732,-97.602,1.7
34.731,-97.375,1.6
34.729,-97.363,1.5
47.5519,-70.3331,2.6
37.384,-78.4573,3.3
34.386,-95.837,1.6
44.7332,-56.2116,2.5
55.5015,-39.2778,3.6
55.4175,-39.2589,3.8
44.181,-105.286,3.2
41.79,-108.615,2.8
35.607,-90.419,2.9
41.747,-108.607,2.9
61.5674,-73.503,2.5
62.8108,-72.432,2.7
60.6616,-44.0581,5.1
41.863,-108.824,2.7
40.2543,-52.8317,3.9
39.6911,-52.9546,3.8
32.73,-109.1,2.6
41.743,-108.694,2.5
40.308,-107.804,2.7
46.3923,-74.0104,2.5
41.802,-108.761,2.6
41.802,-108.728,2.8
45.2016,-75.4872,2.5
40.247,-107.819,2.7
44.195,-105.269,3.3
40.564,-109.605,2.6
52.226,-30.0003,4.7
40.287,-107.835,2.8
61.0424,-44.0699,3.6
40.345,-107.841,3.0
66.7093,-92.6996,4.2
54.3996,-35.0931,4.4
35.5598,-34.8127,4.7
45.8818,-75.3673,2.8
41.82,-108.719,2.9
35.3183,-35.1223,3.9
35.4773,-35.1291,3.8
35.6648,-35.0522,4.2
46.6276,-76.262,2.7
43.637,-105.202,3.3
41.4444,-80.3388,4.8
46.5526,-76.3371,2.8
41.921,-108.974,2.5
40.473,-106.962,2.8
43.29,-105.87,3.1
32.774,-109.426,2.5
40.148,-107.841,2.7
41.726,-108.819,2.5
46.1802,-81.3704,3.0
49.0472,-67.5851,3.6
40.49,-106.917,2.7
32.57,-109.038,2.7
40.135,-107.668,2.4
32.271,-108.798,2.9
41.729,-108.907,2.7
44.9868,-67.2163,2.6
35.724,-97.454,1.5
33.033,-109.323,2.8
33.815,-96.391,1.9
40.126,-107.65,2.3
37.2269,-32.5976,4.3
40.567,-109.733,2.4
41.909,-108.659,2.7
46.9461,-77.0114,2.7
40.282,-107.762,2.6
32.55,-109.46,2.8
40.305,-107.492,2.2
41.761,-108.915,2.6
48.8516,-81.1652,2.7
40.638,-109.55,2.1
32.64,-109.318,2.5
38.7254,-30.3368,3.6
34.824,-97.773,1.8
37.0149,-32.6103,4.6
60.1831,-73.382,3.1
59.9548,-73.8375,3.5
44.3861,-68.5948,2.5
41.749,-108.787,2.8
40.456,-107.734,2.2
40.367,-107.182,1.7
41.702,-108.816,2.4
34.759,-97.538,1.6
34.794,-97.484,1.7
34.775,-97.549,1.6
34.811,-97.452,1.7
40.365,-107.725,2.3
41.773,-108.937,2.7
44.034,-105.291,3.0
40.641,-109.419,2.2
32.19,-108.69,2.9
40.716,-109.401,2.1
41.668,-108.694,2.4
40.353,-107.748,2.6
43.958,-75.6968,3.1
41.867,-108.792,2.7
35.022,-97.765,1.6
34.924,-97.718,1.6
40.248,-107.788,2.8
40.238,-107.711,2.4
52.3517,-35.0652,4.5
53.4088,-34.6704,4.5
40.306,-107.802,3.2
40.27,-107.844,2.5
32.932,-109.476,2.6
52.1554,-30.0757,3.8
55.5938,-35.121,4.5
60.0827,-73.5963,3.2
43.158,-105.635,2.7
40.27,-107.756,2.8
41.858,-109.149,3.0
43.566,-105.097,3.3
34.643,-96.344,1.6
40.251,-107.847,2.1
61.7893,-66.1114,3.3
43.977,-105.321,2.7
35.592,-34.5308,4.3
41.694,-108.651,3.0
49.0957,-68.3018,2.9
35.136,-97.803,1.5
43.613,-105.13,3.4
41.856,-108.819,2.3
41.9544,-107.1901,3.6
30.9736,-41.5075,4.6
40.303,-107.726,2.6
48.14,-79.58,2.7
40.28,-107.26,2.9
34.713,-97.437,1.7
34.577,-97.493,1.4
34.684,-97.457,1.7
34.694,-97.448,1.6
35.687,-95.959,1.0
72.308,-75.0138,3.8
41.694,-108.598,3.1
46.0733,-74.9038,2.5
46.1742,-74.714,3.8
46.3994,-76.1054,2.7
40.313,-107.75,3.1
40.585,-109.617,2.2
48.4449,-104.6708,3.8
41.868,-109.035,1.9
48.5481,-104.9144,2.7
33.345,-109.554,2.3
41.838,-108.689,2.5
59.777,-78.264,2.6
32.801,-109.334,3.0
48.5912,-104.1462,3.5
43.588,-105.15,3.5
37.6431,-90.2737,2.7
35.196,-97.886,1.8
41.768,-108.578,2.0
40.126,-107.538,2.0
41.696,-108.437,2.9
36.55,-108.717,2.3
40.641,-109.496,2.3
46.9474,-66.6647,4.0
36.6508,-89.4714,3.1
72.7779,-74.04,3.3
35.3872,-103.4512,3.0
34.422,-96.352,2.0
41.697,-108.471,2.5
32.645,-109.306,2.6
41.773,-108.806,2.7
49.3317,-65.983,3.1
43.5405,-101.1034,3.7
40.223,-107.781,2.4
34.684,-97.478,2.2
34.735,-97.519,2.1
34.791,-97.572,1.9
44.7624,-73.7362,2.5
60.6886,-44.0797,3.9
40.371,-107.705,2.5
35.46,-96.904,1.8
40.645,-109.5,2.5
34.7177,-97.5435,2.5
40.329,-107.872,2.5
34.865,-97.731,2.1
43.64,-105.32,3.0
34.855,-97.726,2.3
35.092,-97.725,2.0
35.006,-97.553,2.0
34.819,-97.721,2.2
34.8,-97.741,2.6
34.852,-97.74,2.3
34.8,-97.741,1.8
59.9174,-73.981,3.1
42.919,-104.5142,4.2
52.7281,-34.8711,4.3
52.7136,-34.7905,4.8
32.5034,-87.9529,3.4
57.5194,-33.2049,4.3
42.6737,-102.8746,3.1
47.288,-65.9767,2.9
45.9471,-74.8971,2.8
36.003,-84.4364,3.3
61.4716,-78.89,3.1
59.6356,-76.0605,3.6
53.0864,-79.8982,2.6
47.2932,-65.9412,3.3
35.541,-97.445,1.8
61.1258,-59.3179,3.5
55.2608,-35.5572,3.8
44.8396,-73.7642,3.3
57.2516,-34.2828,3.8
74.4503,-93.542,2.7
35.4813,-80.7945,3.2
34.66,-97.415,1.7
57.3982,-31.6966,3.6
57.5329,-33.0349,3.6
52.32,-33.8998,3.6
36.2199,-89.0439,2.4
54.4491,-35.3204,3.9
46.4854,-81.3276,3.4
64.7938,-88.6032,2.8
57.7639,-61.0458,4.0
62.1151,-65.063,3.0
38.7555,-78.3742,2.4
58.3416,-32.1931,4.1
45.159,-74.027,2.5
45.454,-74.2162,3.0
45.0013,-73.7387,2.9
76.1041,-106.9679,2.9
53.0195,-35.0802,3.7
36.8808,-89.1458,3.3
46.8465,-78.7854,2.8
32.4993,-88.0748,2.8
34.243,-96.791,1.7
53.3495,-35.391,3.2
42.3911,-107.5266,2.7
34.252,-96.059,1.9
34.85,-97.691,1.6
34.841,-97.728,2.2
46.633,-81.38,2.8
49.6025,-66.1119,2.8
76.1328,-95.386,3.0
76.8791,-106.6082,4.2
34.8005,-98.5363,3.9
46.7037,-76.2877,3.1
35.4201,-102.2741,3.2
72.849,-87.858,3.2
47.4828,-92.7778,3.2
38.1502,-78.5346,2.6
48.386,-78.901,2.8
64.9186,-88.0281,2.6
39.1221,-105.0864,2.7
45.5932,-75.0292,3.1
43.2696,-104.6216,3.9
58.4693,-53.9854,3.0
59.6501,-77.8281,2.7
51.06,-93.74,2.7
30.2272,-103.2446,3.6
34.6388,-80.4759,3.5
43.0647,-104.5792,3.7
62.0011,-72.207,2.9
38.2713,-108.8278,3.0
35.3721,-33.9047,3.7
44.6259,-109.9951,3.4
36.4278,-89.5054,2.7
53.6224,-35.2892,4.3
53.5388,-35.2854,4.8
53.5194,-35.283,4.8
36.8812,-89.0645,3.2
34.957,-97.478,1.9
53.5537,-35.169,4.5
53.9434,-34.8623,4.5
71.402,-74.6069,3.3
46.8875,-30.8757,3.9
34.923,-97.476,2.1
35.239,-95.701,1.6
35.2852,-35.7921,4.7
35.3244,-35.8024,5.0
35.512,-97.87,1.7
35.292,-97.658,1.8
47.4365,-93.4563,3.3
36.3078,-33.9101,4.5
71.7721,-76.2898,2.8
49.8315,-65.1292,3.5
49.6711,-67.067,2.7
34.87,-96.9,1.5
34.893,-97.478,1.8
44.6346,-56.2991,2.6
46.9815,-79.0559,3.2
34.234,-96.767,1.8
35.2,-84.2,2.5
35.681,-98.136,1.6
34.738,-97.48,1.8
54.9003,-35.3428,3.3
48.2899,-79.9892,3.0
43.9658,-56.7588,4.3
53.4911,-35.384,4.3
36.4777,-89.5747,2.5
52.7079,-34.9475,3.2
42.128,-82.4845,2.6
75.8896,-92.0843,4.1
49.5835,-65.9637,2.6
52.491,-30.7317,3.9
46.5124,-80.8566,3.9
34.598,-95.85,1.4
30.0948,-41.8951,3.8
43.7073,-77.9311,2.7
33.3707,-39.4315,4.5
54.2183,-35.3075,3.9
54.4162,-34.9286,3.9
34.693,-97.536,1.6
49.6716,-66.6973,2.8
48.9857,-66.9077,2.8
57.408,-37.9521,3.1
55.8026,-32.8038,3.5
57.5006,-36.7488,3.4
54.0053,-35.0669,4.6
54.0114,-35.1545,3.6
54.044,-35.2541,4.7
56.6916,-34.5668,4.0
56.6471,-34.4556,4.3
56.6594,-34.3819,3.6
46.2434,-76.3873,3.7
57.0045,-34.4411,3.5
54.0255,-35.3621,3.7
36.3733,-89.5859,2.5
54.0665,-35.2593,3.7
53.4728,-35.8378,4.3
53.9557,-35.2575,5.1
53.7254,-35.2469,4.5
53.9749,-35.2608,4.4
53.9275,-35.2276,5.6
52.2442,-36.4364,3.6
53.933,-35.3511,3.8
48.1575,-69.394,2.5
52.7335,-36.1302,3.5
53.7928,-35.2949,4.6
53.5499,-35.5747,3.3
46.161,-73.0539,3.0
46.63,-81.38,2.5
62.8038,-60.818,3.5
43.2877,-105.5748,4.0
36.5165,-89.6525,2.6
68.5891,-67.4567,2.9
42.0253,-106.8698,3.0
34.583,-96.063,1.1
62.3058,-54.8988,3.8
61.5364,-61.3512,3.4
52.4691,-33.777,4.2
52.9094,-33.9094,4.2
54.1969,-35.1246,3.1
52.6815,-33.6622,6.7
60.2157,-57.7818,3.5
52.6204,-33.7762,4.8
76.8285,-107.219,2.6
47.3874,-70.4105,3.0
53.7249,-33.59,3.5
35.191,-99.209,2.1
52.6762,-32.6553,4.2
52.6704,-32.731,4.3
52.7677,-32.7189,4.1
52.5593,-32.6514,4.8
43.7536,-71.357,2.9
44.3355,-107.5118,3.0
36.127,-89.6894,3.0
52.9097,-34.8054,3.3
52.5633,-30.4679,3.6
38.8882,-30.076,3.2
52.2431,-31.8617,4.0
52.4514,-32.7731,4.0
59.3006,-54.3459,3.3
46.3789,-77.1503,2.8
44.5442,-105.6749,3.9
60.9138,-80.396,2.9
31.0825,-41.4158,4.3
36.3383,-33.6275,4.5
49.1533,-66.1392,2.5
36.0855,-89.7692,2.7
41.8969,-81.0627,3.0
56.7988,-35.0494,3.7
36.903,-97.29,1.6
46.087,-77.1204,2.8
45.4216,-77.9309,2.8
73.0908,-70.2582,3.2
61.5004,-43.1709,3.9
50.7406,-66.3877,3.0
58.9454,-54.7419,4.2
34.932,-97.599,1.6
46.7068,-76.5102,2.7
69.0237,-91.3807,3.5
45.9603,-107.0426,3.5
55.7674,-34.5357,3.8
56.4582,-34.0997,3.7
56.3141,-33.8825,3.8
56.1041,-34.4024,3.9
48.1615,-70.8973,3.6
42.8506,-69.8229,2.9
35.643,-98.999,1.9
35.7471,-34.3817,4.2
47.025,-66.4223,2.6
34.474,-106.0607,3.6
64.7626,-87.989,2.9
37.8514,-103.3293,3.4
46.46,-81.18,2.9
35.142,-96.981,2.1
39.14,-107.134,2.0
47.1769,-92.3844,3.3
34.55,-106.15,3.4
34.5364,-106.403,3.5
34.5692,-106.3722,3.5
43.5931,-104.9913,3.7
71.1533,-65.2196,3.5
53.325,-35.1167,3.3
33.2,-92.75,2.6
34.755,-97.468,1.7
57.008,-59.2495,3.5
43.37,-104.7175,4.1
34.708,-97.738,1.6
34.569,-97.698,1.8
34.729,-97.704,1.4
35.784,-98.835,1.5
34.751,-97.472,1.8
34.735,-97.616,2.0
34.704,-97.404,1.2
34.731,-97.663,1.4
34.731,-97.451,1.8
34.774,-97.731,1.4
32.0603,-40.2242,3.8
30.0257,-42.6348,5.0
33.3925,-87.2562,3.9
37.1249,-98.4237,2.7
34.735,-97.452,2.0
64.821,-88.187,3.4
37.1762,-32.6713,4.6
43.0638,-104.5633,4.2
64.8047,-88.0482,3.6
64.8295,-88.0293,3.1
34.895,-95.968,2.8
64.7815,-87.3612,3.1
64.8906,-88.2726,3.4
64.904,-88.0878,5.4
56.7047,-87.3884,3.4
31.9827,-41.1251,4.0
35.007,-97.244,1.4
35.7538,-34.7922,4.5
36.5249,-89.4686,2.8
30.6712,-41.7783,5.1
30.6737,-41.7975,4.6
30.7107,-41.7964,4.6
30.6259,-41.8045,4.9
35.9987,-89.7794,2.5
34.372,-97.109,1.9
75.8614,-105.5369,3.4
64.9802,-88.3158,3.2
40.2043,-76.288,3.0
31.8305,-41.0025,4.8
56.6276,-34.3983,4.1
56.7003,-34.1865,4.8
46.78,-71.37,2.9
46.76,-71.37,2.9
46.78,-71.39,2.8
46.7275,-71.3546,4.8
34.731,-97.538,1.8
36.039,-96.612,1.5
36.7362,-81.0093,2.1
36.7348,-81.1787,2.2
47.6711,-69.9056,3.2
47.6448,-69.9981,4.8
37.1631,-82.0101,3.4
31.1,-87.3,3.0
38.2823,-30.5423,3.9
30.8108,-87.4733,3.7
31.1933,-87.1997,4.8
34.945,-97.559,1.7
35.382,-97.885,1.7
32.3315,-103.3953,3.3
78.2288,-109.9636,3.5
35.122,-96.351,1.9
44.4227,-74.8772,3.0
71.4575,-76.1602,3.5
44.9193,-74.503,2.9
34.809,-97.538,2.0
31.5819,-41.049,3.8
31.7721,-41.1348,4.4
64.2487,-87.4294,3.2
50.8382,-101.9624,3.1
59.2736,-30.8573,3.8
46.9768,-76.9083,3.4
50.3223,-63.621,3.3
48.3685,-79.5306,3.5
38.6729,-77.3586,2.5
36.1967,-89.4794,3.0
36.5393,-89.872,3.2
52.0787,-30.0065,4.5
34.462,-96.304,1.8
37.3914,-90.9668,3.1
34.952,-97.737,1.8
34.861,-97.687,2.4
34.876,-97.873,1.9
34.929,-97.721,1.8
34.944,-97.749,1.8
34.451,-97.444,1.8
34.929,-97.713,1.8
34.966,-97.741,1.9
34.966,-97.734,1.9
34.861,-97.687,1.5
34.952,-97.737,1.6
34.986,-97.725,1.7
34.929,-97.713,1.8
35.5963,-90.6374,3.8
38.2802,-89.7903,2.8
34.424,-97.194,1.6
37.5135,-32.3669,4.5
43.8757,-105.6229,3.5
34.4529,-96.3987,4.4
52.2609,-30.676,3.4
47.2697,-66.0033,3.1
34.005,-96.421,1.9
57.0383,-33.8645,5.3
43.5578,-106.2281,3.5
35.095,-95.3,2.6
47.5332,-70.3427,3.7
55.7029,-34.5631,3.7
44.0484,-104.8074,4.0
34.419,-97.21,1.9
35.015,-97.424,2.1
53.8596,-35.6836,4.2
38.1127,-31.4085,4.8
35.038,-97.408,2.5
41.7742,-97.1308,3.2
32.757,-109.48,3.4
52.0866,-30.1295,4.2
31.1181,-41.389,4.3
34.581,-97.302,1.2
35.589,-96.346,1.8
59.6448,-67.7602,3.0
35.156,-97.526,1.7
43.7344,-75.4036,3.2
36.5794,-83.6847,3.4
72.2602,-65.2209,4.1
34.5656,-36.5313,4.4
34.4607,-36.6205,4.4
34.5737,-36.7221,4.8
34.6534,-36.7295,4.5
38.5305,-78.6495,2.5
34.432,-97.175,1.7
52.7665,-34.54,4.2
46.0898,-75.401,3.0
44.951,-106.59,3.5
34.9901,-84.7283,3.5
34.678,-97.363,2.2
40.6553,-106.605,3.3
59.4279,-76.5475,4.2
34.083,-96.656,1.9
74.4623,-97.262,3.4
75.84,-107.713,3.0
44.9708,-74.7101,2.9
39.38,-30.08,3.5
52.2588,-31.5156,5.3
35.917,-99.146,1.9
33.997,-96.796,2.3
35.799,-98.35,1.9
60.5527,-60.132,3.1
60.3293,-43.0821,3.8
64.0867,-81.8238,3.2
33.136,-67.854,3.6
38.36,-49.83,3.4
34.696,-97.468,2.2
36.6002,-89.6354,2.5
34.192,-96.726,1.6
34.223,-96.702,1.6
52.892,-35.522,3.3
46.726,-75.0025,3.4
34.5131,-36.7496,4.6
75.6634,-90.419,3.0
34.3484,-36.7733,3.9
40.0944,-76.9496,2.2
35.02,-97.374,1.8
35.012,-97.406,2.0
35.26,-97.531,1.8
35.1593,-82.5003,2.5
64.9748,-84.5795,3.6
52.4831,-31.969,3.4
32.817,-109.586,3.0
34.505,-97.159,1.7
33.048,-109.839,2.9
32.7797,-109.2801,3.3
35.243,-95.792,1.6
73.7014,-71.9869,3.5
35.319,-95.847,1.4
34.411,-96.296,1.7
57.7689,-32.662,3.7
44.3047,-105.2905,3.9
33.2232,-96.0007,3.4
45.9504,-74.3045,3.3
35.619,-98.069,2.0
35.127,-97.581,1.9
33.8776,-37.2641,4.8
35.121,-97.585,2.1
35.028,-97.585,1.4
34.846,-97.585,2.0
35.231,-97.657,1.6
35.053,-97.604,1.8
35.58,-97.991,1.8
34.2759,-105.9296,2.7
35.7248,-34.5721,4.3
34.673,-85.3203,3.1
34.395,-97.187,1.8
34.509,-95.534,1.4
44.087,-105.592,3.4
33.7803,-37.9489,4.5
62.6524,-81.5798,3.0
33.879,-37.9153,4.3
76.3193,-94.21,3.1
37.938,-37.7516,3.7
75.8867,-67.3241,3.1
72.8651,-91.013,3.2
35.493,-95.632,1.6
76.919,-70.751,3.3
57.2152,-33.4876,5.0
57.2931,-33.3849,4.9
57.35,-33.3143,4.2
30.815,-87.5246,3.1
40.6441,-107.4658,2.7
32.163,-108.775,3.5
33.08,-109.6428,3.0
73.7822,-95.648,3.2
68.2225,-54.3852,3.4
42.6805,-108.7486,3.1
37.3877,-32.2231,3.9
52.357,-103.78,3.9
37.049,-35.806,3.4
62.0794,-67.2301,3.0
52.947,-35.179,4.2
34.743,-98.483,2.0
72.9535,-90.9483,3.2
35.4801,-109.7777,3.7
55.8214,-55.3057,3.1
49.1537,-105.7377,3.5
48.374,-79.9422,3.7
48.1399,-79.9958,3.6
76.4023,-101.9677,3.4
68.1916,-90.917,3.1
35.1453,-35.6307,4.7
35.4339,-36.6557,4.7
57.5328,-33.1887,3.8
57.8205,-33.1229,3.4
57.165,-33.6393,4.7
45.9612,-72.3641,3.5
57.129,-32.422,3.4
57.0736,-33.5377,4.4
40.3302,-107.7785,3.0
44.1958,-105.0257,3.8
44.5546,-105.6459,3.6
33.0624,-109.4362,3.1
30.8806,-41.5856,5.2
38.37,-30.46,3.6
32.4454,-41.7929,4.4
31.9951,-42.0772,4.4
31.0745,-41.5124,4.7
30.4139,-41.0686,3.8
30.9373,-41.5239,4.2
31.0162,-41.3536,4.4
30.9354,-41.5201,5.8
31.7292,-42.1917,3.9
36.074,-99.568,1.7
36.042,-99.396,2.2
36.074,-99.021,1.7
36.054,-99.271,1.9
36.238,-98.373,1.8
52.9387,-34.9148,4.2
72.4993,-57.7864,3.8
58.0673,-32.9887,3.5
34.2158,-93.4095,3.4
59.488,-48.7223,3.2
44.61,-106.3,3.4
34.708,-97.12,1.4
34.747,-97.452,2.0
34.731,-97.437,2.0
34.743,-97.443,1.7
34.731,-97.472,1.4
34.759,-97.472,1.6
34.725,-97.415,2.1
34.7214,-97.4984,2.5
58.1063,-32.2467,4.5
58.0578,-32.4025,4.8
57.9025,-32.4345,3.8
58.0799,-32.4833,4.6
58.0901,-32.3545,4.6
52.2667,-30.2503,3.5
58.0824,-32.3673,4.3
58.0108,-33.0074,3.8
58.2042,-33.689,3.4
34.497,-96.409,1.3
34.4769,-36.6174,5.0
44.39,-105.66,3.8
34.1842,-37.6929,4.7
35.063,-96.945,1.7
34.731,-97.421,1.9
34.5736,-36.9929,4.5
59.9098,-30.0934,3.1
34.426,-96.062,1.7
34.721,-97.435,2.0
34.7,-97.45,2.2
34.723,-97.445,1.8
34.7,-97.443,1.8
34.72,-97.411,1.7
34.716,-97.452,2.0
34.725,-97.443,1.8
69.3785,-61.9345,3.4
31.0408,-40.8957,3.7
44.2793,-105.311,3.8
60.0153,-73.6701,3.1
72.9889,-97.515,3.0
41.6,-108.19,2.8
35.106,-96.405,1.1
55.3995,-34.2225,3.4
57.15,-33.48,3.6
34.9877,-100.5981,3.3
35.196,-96.319,1.9
34.4663,-36.936,4.7
49.0885,-67.6438,3.0
35.0248,-100.8254,3.0
53.4566,-35.4237,4.0
53.4654,-35.376,4.8
54.6072,-35.5203,3.6
47.67,-96.34,3.2
43.5119,-104.9598,3.8
56.8422,-33.9056,3.9
33.052,-109.4311,3.1
31.0728,-41.3653,4.3
54.0872,-35.2074,4.0
34.212,-96.027,2.4
52.0739,-30.0885,3.7
40.2919,-36.4951,3.4
34.3992,-36.7462,3.8
69.3439,-61.187,3.8
32.72,-109.91,3.3
35.593,-96.233,1.6
41.9141,-108.4753,2.9
67.5338,-64.9112,3.3
43.74,-105.3,4.1
54.0851,-35.2141,4.1
39.1704,-104.8771,3.1
39.2129,-105.0874,2.9
39.3015,-104.4758,2.6
39.1209,-104.5797,3.3
49.5669,-66.6426,3.1
47.6427,-69.8398,3.1
34.5281,-37.264,3.9
34.878,-96.55,1.1
32.907,-39.9148,4.8
47.5441,-70.1666,3.2
34.804,-97.479,2.2
34.757,-97.322,1.9
35.024,-97.569,1.2
34.765,-97.432,1.9
34.663,-97.416,2.0
34.716,-97.437,2.3
34.726,-97.463,1.8
34.735,-97.446,1.9
35.071,-97.591,1.3
34.723,-97.437,2.0
35.786,-98.195,1.3
34.479,-97.374,1.7
36.128,-98.427,2.1
34.3131,-37.31,3.7
34.08,-36.71,3.9
34.4105,-37.2723,5.2
33.2,-92.6,2.8
35.625,-97.792,2.1
34.4136,-37.3228,3.2
34.4124,-37.3777,4.8
34.3437,-37.2877,4.8
34.3673,-37.2205,5.2
34.318,-37.0898,4.2
34.1698,-36.0829,3.8
46.5763,-75.6844,3.5
33.1125,-109.4803,3.6
34.4573,-36.7603,3.7
34.341,-37.2417,4.4
34.3331,-37.2267,3.9
35.6861,-38.6137,3.7
34.1663,-36.9948,3.8
44.4741,-105.5394,3.0
34.6307,-36.9217,4.0
34.2268,-36.8573,3.9
34.2546,-36.9641,5.0
34.2583,-36.8998,4.0
34.3216,-36.9258,4.0
34.1778,-36.9588,3.7
35.3656,-38.1075,3.6
34.4726,-37.2912,4.3
34.42,-37.2553,4.9
34.3691,-36.8346,3.7
34.3591,-37.2327,4.4
34.376,-37.1859,4.0
34.2919,-37.2873,4.3
34.2754,-36.9834,4.6
34.6405,-37.9988,3.7
34.265,-37.0026,5.0
34.3153,-36.9985,4.6
33.75,-36.02,3.4
34.386,-37.1805,3.5
34.1444,-37.3284,4.6
34.3547,-37.2889,5.0
34.3408,-37.1694,3.5
34.2996,-37.2771,5.1
32.2627,-65.5048,4.4
34.4457,-37.3885,3.9
39.2,-76.9,2.3
34.1837,-37.0772,3.7
34.1587,-37.1571,4.3
34.2207,-37.0793,3.6
44.75,-105.36,3.8
32.6457,-109.6203,3.2
35.0839,-97.6685,2.5
39.3521,-87.398,3.1
36.0134,-89.8619,2.8
36.9467,-33.145,4.7
42.378,-107.6876,2.9
30.3088,-42.8859,3.6
52.3032,-31.1843,3.6
61.3547,-61.26,3.9
44.3417,-105.3304,3.5
33.0253,-109.2203,2.9
60.6624,-58.931,3.2
36.3839,-89.4394,3.6
36.0957,-89.9042,3.1
38.0488,-81.2164,3.5
50.165,-65.2245,3.1
37.5455,-32.3673,4.4
52.3703,-30.6148,3.8
35.0361,-100.4926,3.0
68.7649,-69.644,3.6
38.0,-90.4,2.7
48.1646,-80.0572,3.2
32.4405,-40.301,4.2
52.9484,-34.2015,3.5
51.9943,-30.0586,4.3
37.4975,-80.1111,3.2
37.3721,-104.2093,3.2
54.3142,-35.1678,4.4
61.2341,-61.3535,3.6
40.2666,-76.1928,2.6
52.3361,-31.7675,4.2
42.5516,-109.2717,3.7
43.131,-105.9684,3.8
56.5283,-33.9349,4.5
39.5753,-76.0662,2.2
38.4368,-30.2772,3.3
35.8697,-89.9562,2.8
52.1998,-30.7076,4.4
42.8353,-104.3392,3.8
37.9046,-81.022,3.2
52.1877,-30.0178,4.5
37.63,-81.2,3.1
30.0965,-42.1303,4.6
47.5675,-70.2916,3.1
46.0247,-73.5886,3.0
35.7,-84.0,2.0
53.7245,-35.492,3.6
57.1259,-34.0406,4.2
57.1972,-33.6242,4.1
56.7604,-34.2691,4.0
57.3421,-33.8412,3.7
56.9713,-33.9715,3.8
53.8052,-35.3952,4.7
53.7721,-35.9664,3.7
53.7522,-35.6932,3.8
33.733,-82.0954,2.8
46.849,-76.5355,3.3
53.0706,-34.9613,3.8
53.5223,-35.4267,3.8
53.6953,-35.208,3.9
53.6612,-35.3124,3.7
52.0289,-30.2161,3.7
43.76,-105.02,4.2
30.92,-109.21,4.5
38.7,-30.37,3.7
32.67,-109.99,3.4
60.7438,-42.9173,4.5
45.9556,-66.2778,3.1
49.5537,-64.9387,3.2
52.6772,-32.332,4.3
52.9619,-35.0211,3.5
53.2844,-35.3196,4.8
52.9307,-30.1154,3.8
44.2737,-71.3607,3.6
38.0276,-81.4626,3.3
49.2725,-82.928,3.5
32.2444,-40.8976,3.9
33.5711,-90.845,3.1
52.0794,-30.0618,4.0
69.1369,-60.5128,3.4
36.9463,-32.9135,4.1
43.7517,-105.0657,4.1
37.4061,-104.0954,3.2
37.3765,-104.2694,3.8
59.8866,-30.1786,3.8
52.6551,-31.1799,3.5
37.3,-98.5,2.2
44.4524,-74.0482,2.6
44.2,-105.68,4.5
34.2589,-105.7829,3.4
57.7175,-32.9888,3.6
52.5769,-31.7555,4.3
72.1829,-75.537,3.5
52.0454,-30.1657,3.5
47.7573,-70.0689,3.4
53.3712,-35.5387,3.6
32.8484,-109.3791,3.6
35.2,-84.0,2.8
37.1978,-82.0087,4.1
52.028,-30.3594,3.5
32.6706,-109.452,3.1
44.4327,-105.393,3.9
52.0147,-30.3268,3.7
55.5041,-35.288,3.7
32.5958,-107.9297,2.8
62.4048,-72.798,3.1
37.5202,-31.7716,4.1
51.5985,-30.1602,3.9
51.6025,-30.1396,3.7
58.2026,-31.9563,4.7
58.2836,-31.8715,4.6
58.2471,-32.0603,4.5
58.3526,-31.9797,5.0
47.5732,-69.9874,3.1
51.6011,-30.3725,3.9
77.68,-108.49,3.5
51.9994,-30.2275,3.6
52.5185,-33.1421,3.7
76.6281,-86.8778,3.7
30.5747,-41.8375,4.1
30.5168,-41.8822,5.3
33.0918,-44.5755,3.9
30.4688,-41.9638,5.4
31.2765,-40.7573,3.8
52.039,-30.7794,3.4
43.89,-108.67,3.7
73.8598,-72.622,3.5
35.0195,-35.2048,3.9
35.0525,-35.0402,4.2
38.5076,-30.0638,4.1
51.8913,-30.1334,3.5
33.8329,-38.2548,4.2
51.8939,-30.4003,3.6
56.7304,-87.3619,3.3
32.9481,-109.4379,3.3
56.6578,-87.1583,3.8
44.2408,-105.3814,4.0
36.8626,-31.1242,3.8
51.9942,-30.2689,3.6
51.5779,-30.2565,3.6
43.7015,-105.2039,3.9
36.7755,-83.0039,3.4
47.5577,-70.0724,3.1
52.1322,-30.0675,4.6
36.9278,-82.7939,3.0
52.3221,-30.0443,4.0
32.9592,-109.3577,3.4
52.4282,-30.4831,3.5
43.7531,-105.2203,4.1
52.3005,-30.1515,3.5
36.8489,-82.8396,3.2
60.3329,-30.1982,3.4
37.9497,-81.1468,3.2
43.0457,-104.0093,3.1
37.682,-31.9433,3.5
59.5924,-57.4087,3.4
56.6682,-34.7262,4.0
52.1973,-30.0213,3.8
52.5027,-30.209,3.7
56.53,-33.93,3.6
52.2078,-30.2577,4.6
44.1528,-105.5214,3.6
38.1722,-81.5104,3.3
52.4396,-30.2424,3.9
41.6436,-71.1008,2.6
51.964,-30.1231,3.8
49.2517,-80.863,3.3
37.4788,-31.9996,4.0
36.9448,-83.0229,3.9
52.65,-30.33,3.7
32.9121,-109.3695,3.1
51.7742,-30.0918,3.9
